Name,Genre,Price,Review
Cyber Knights: Flashpoint,Strategy,14.99,Very Positive
Cyber Knights: Flashpoint,Early Access,14.99,Very Positive
Genesis Alpha One Deluxe Edition,Action,10.49,Mostly Positive
Genesis Alpha One Deluxe Edition,Adventure,10.49,Mostly Positive
Genesis Alpha One Deluxe Edition,Indie,10.49,Mostly Positive
Genesis Alpha One Deluxe Edition,RPG,10.49,Mostly Positive
Genesis Alpha One Deluxe Edition,Simulation,10.49,Mostly Positive
Epistory - Typing Chronicles,Action,14.99,Very Positive
Epistory - Typing Chronicles,Adventure,14.99,Very Positive
Epistory - Typing Chronicles,Indie,14.99,Very Positive
Boba Simulator : Idle Shop Management,Casual,3.99,Very Positive
Boba Simulator : Idle Shop Management,Indie,3.99,Very Positive
Boba Simulator : Idle Shop Management,Simulation,3.99,Very Positive
Boba Simulator : Idle Shop Management,Strategy,3.99,Very Positive
Boba Simulator : Idle Shop Management,Early Access,3.99,Very Positive
Airborne Kingdom,Adventure,12.49,Very Positive
Airborne Kingdom,Indie,12.49,Very Positive
Airborne Kingdom,Simulation,12.49,Very Positive
Rosenkreuzstilette Freudenstachel,Action,1.55,Very Positive
Rosenkreuzstilette Freudenstachel,Indie,1.55,Very Positive
Of Orcs And Men,Action,8.99,Mostly Positive
Of Orcs And Men,RPG,8.99,Mostly Positive
PGA TOUR 2K21,Simulation,59.99,Very Positive
PGA TOUR 2K21,Sports,59.99,Very Positive
Popup Dungeon,Indie,12.49,Very Positive
Popup Dungeon,RPG,12.49,Very Positive
Popup Dungeon,Strategy,12.49,Very Positive
Turbo Golf Racing,Action,7.99,Very Positive
Turbo Golf Racing,Racing,7.99,Very Positive
Turbo Golf Racing,Sports,7.99,Very Positive
Turbo Golf Racing,Early Access,7.99,Very Positive
The Signal State,Simulation,10.49,Very Positive
Banana Shooter,Action,0.0,Very Positive
Banana Shooter,Casual,0.0,Very Positive
Banana Shooter,Indie,0.0,Very Positive
Banana Shooter,Free to Play,0.0,Very Positive
Siege of Dungeon,Adventure,12.99,Very Positive
Siege of Dungeon,RPG,12.99,Very Positive
Siege of Dungeon,Strategy,12.99,Very Positive
DAEMON X MACHINA,Action,49.99,Very Positive
Ultimate Racing 2D 2,Indie,9.99,Very Positive
Ultimate Racing 2D 2,Racing,9.99,Very Positive
Ultimate Racing 2D 2,Simulation,9.99,Very Positive
Ultimate Racing 2D 2,Sports,9.99,Very Positive
FlatOut,Racing,7.49,Very Positive
Wedding Dash® 2: Rings Around the World,Simulation,9.99,Very Positive
Last Tide,Action,12.49,Mixed
Last Tide,Indie,12.49,Mixed
Last Tide,Early Access,12.49,Mixed
EARTH DEFENSE FORCE: IRON RAIN,Action,59.99,Mixed
Idle Exorcism Hero,Casual,4.99,Very Positive
Idle Exorcism Hero,Indie,4.99,Very Positive
Idle Exorcism Hero,RPG,4.99,Very Positive
Increlution,Indie,3.99,Very Positive
Increlution,Early Access,3.99,Very Positive
Grisaia Phantom Trigger Vol.1,Adventure,7.49,Very Positive
Grisaia Phantom Trigger Vol.1,Casual,7.49,Very Positive
POSTAL Redux,Action,4.99,Very Positive
POSTAL Redux,Indie,4.99,Very Positive
Project Astra Dominium,Indie,7.99,Very Positive
Project Astra Dominium,Simulation,7.99,Very Positive
Project Astra Dominium,Strategy,7.99,Very Positive
Circle Empires Rivals,Casual,8.49,Very Positive
Circle Empires Rivals,Indie,8.49,Very Positive
Circle Empires Rivals,Strategy,8.49,Very Positive
Teenage Mutant Ninja Turtles: The Cowabunga Collection,Action,18.99,Very Positive
Warlock 2: The Exiled,Strategy,11.99,Mixed
Movie Cinema Simulator,Casual,2.99,Very Positive
Movie Cinema Simulator,Simulation,2.99,Very Positive
Movie Cinema Simulator,Early Access,2.99,Very Positive
Suite 776,Action,3.99,Very Positive
Suite 776,Adventure,3.99,Very Positive
Suite 776,Indie,3.99,Very Positive
King's Bounty: Armored Princess,RPG,5.79,Very Positive
King's Bounty: Armored Princess,Strategy,5.79,Very Positive
Endgame of Devil,Casual,4.99,Very Positive
Endgame of Devil,Indie,4.99,Very Positive
Endgame of Devil,RPG,4.99,Very Positive
Endgame of Devil,Strategy,4.99,Very Positive
Mount Your Friends,Indie,4.99,Overwhelmingly Positive
Mount Your Friends,Simulation,4.99,Overwhelmingly Positive
Mount Your Friends,Sports,4.99,Overwhelmingly Positive
World of Goo,Indie,14.99,Very Positive
Poems & Codes,Casual,5.79,Positive
Poems & Codes,Indie,5.79,Positive
Island Diary,Indie,5.39,Very Positive
Conflict Desert Storm™,Action,5.49,Mostly Positive
符文女孩/Rune Girl,Adventure,0.99,Mixed
符文女孩/Rune Girl,Casual,0.99,Mixed
符文女孩/Rune Girl,Indie,0.99,Mixed
符文女孩/Rune Girl,RPG,0.99,Mixed
Zipp's Café,Adventure,2.49,Very Positive
Zipp's Café,Casual,2.49,Very Positive
Zipp's Café,Indie,2.49,Very Positive
Regency Solitaire,Casual,5.79,Very Positive
Drunken Wrestlers 2,Action,0.0,Very Positive
Drunken Wrestlers 2,Casual,0.0,Very Positive
Drunken Wrestlers 2,Indie,0.0,Very Positive
Drunken Wrestlers 2,Simulation,0.0,Very Positive
Drunken Wrestlers 2,Sports,0.0,Very Positive
Drunken Wrestlers 2,Free to Play,0.0,Very Positive
Drunken Wrestlers 2,Early Access,0.0,Very Positive
Stellar Tactics,Adventure,19.99,Very Positive
Stellar Tactics,Indie,19.99,Very Positive
Stellar Tactics,RPG,19.99,Very Positive
Stellar Tactics,Strategy,19.99,Very Positive
Stellar Tactics,Early Access,19.99,Very Positive
I am not a Monster: First Contact,Indie,1.25,Mostly Positive
I am not a Monster: First Contact,Massively Multiplayer,1.25,Mostly Positive
I am not a Monster: First Contact,RPG,1.25,Mostly Positive
I am not a Monster: First Contact,Strategy,1.25,Mostly Positive
Duelyst II,Indie,0.0,Mostly Positive
Duelyst II,Strategy,0.0,Mostly Positive
Duelyst II,Free to Play,0.0,Mostly Positive
Fairytale Fables,Casual,0.0,Very Positive
Fairytale Fables,Strategy,0.0,Very Positive
Fairytale Fables,Early Access,0.0,Very Positive
Prose & Codes,Casual,5.79,Very Positive
Prose & Codes,Indie,5.79,Very Positive
Lord of the Other World,Adventure,0.0,Mostly Positive
Lord of the Other World,Massively Multiplayer,0.0,Mostly Positive
Lord of the Other World,Simulation,0.0,Mostly Positive
Lord of the Other World,Strategy,0.0,Mostly Positive
Lord of the Other World,Free to Play,0.0,Mostly Positive
Tricky Doors,Casual,0.0,Very Positive
Double Kick Heroes,Action,19.99,Very Positive
Double Kick Heroes,Indie,19.99,Very Positive
Halo: Spartan Assault,Action,0.8,Mostly Positive
Super Fancy Pants Adventure,Action,5.79,Very Positive
Super Fancy Pants Adventure,Adventure,5.79,Very Positive
Super Fancy Pants Adventure,Casual,5.79,Very Positive
Super Fancy Pants Adventure,Indie,5.79,Very Positive
Rock of Ages 3: Make & Break,Action,29.99,Mostly Positive
Rock of Ages 3: Make & Break,Indie,29.99,Mostly Positive
Rock of Ages 3: Make & Break,Racing,29.99,Mostly Positive
Rock of Ages 3: Make & Break,Strategy,29.99,Mostly Positive
One Finger Death Punch 2,Action,7.99,Overwhelmingly Positive
One Finger Death Punch 2,Casual,7.99,Overwhelmingly Positive
One Finger Death Punch 2,Indie,7.99,Overwhelmingly Positive
Blood Rage: Digital Edition,Strategy,10.49,Mixed
Masterplan Tycoon,Indie,5.99,Mostly Positive
Masterplan Tycoon,Simulation,5.99,Mostly Positive
Masterplan Tycoon,Strategy,5.99,Mostly Positive
Knights of Honor,Strategy,5.99,Very Positive
SYNTHETIK: Legion Rising,Action,10.49,Very Positive
SYNTHETIK: Legion Rising,Indie,10.49,Very Positive
GREED IS GOOD,Action,14.99,Mixed
GREED IS GOOD,Adventure,14.99,Mixed
GREED IS GOOD,RPG,14.99,Mixed
GREED IS GOOD,Strategy,14.99,Mixed
GREED IS GOOD,Early Access,14.99,Mixed
AOISHIRO HD REMASTER,Adventure,13.99,Positive
Hentai Vs Furries,Action,0.99,Very Positive
Hentai Vs Furries,Adventure,0.99,Very Positive
Hentai Vs Furries,Casual,0.99,Very Positive
Hentai Vs Furries,Indie,0.99,Very Positive
Shadow Warrior Classic Redux,Action,5.79,Very Positive
Obscurite Magie: The Blood of Kings,Adventure,1.3,Very Positive
Obscurite Magie: The Blood of Kings,Indie,1.3,Very Positive
Obscurite Magie: The Blood of Kings,RPG,1.3,Very Positive
Rise of Liberty,Indie,7.99,Very Positive
Rise of Liberty,Strategy,7.99,Very Positive
Handball Manager 2021,Indie,24.99,Very Positive
Handball Manager 2021,Simulation,24.99,Very Positive
Handball Manager 2021,Sports,24.99,Very Positive
Handball Manager 2021,Strategy,24.99,Very Positive
Umineko When They Cry - Answer Arcs,Adventure,14.99,Overwhelmingly Positive
Mistward,Indie,11.99,Mostly Positive
Mistward,Simulation,11.99,Mostly Positive
Mistward,Strategy,11.99,Mostly Positive
Mistward,Early Access,11.99,Mostly Positive
The Coma 2: Vicious Sisters,Action,7.99,Overwhelmingly Positive
The Coma 2: Vicious Sisters,Adventure,7.99,Overwhelmingly Positive
The Coma 2: Vicious Sisters,Indie,7.99,Overwhelmingly Positive
GearCity,Indie,10.49,Very Positive
GearCity,Simulation,10.49,Very Positive
GearCity,Strategy,10.49,Very Positive
Splatter - Zombiecalypse Now,Action,2.9,Very Positive
Splatter - Zombiecalypse Now,Adventure,2.9,Very Positive
Splatter - Zombiecalypse Now,Indie,2.9,Very Positive
Among Trees,Adventure,14.99,Mixed
Among Trees,Indie,14.99,Mixed
Among Trees,Simulation,14.99,Mixed
GRIP: Combat Racing,Action,14.99,Very Positive
GRIP: Combat Racing,Indie,14.99,Very Positive
GRIP: Combat Racing,Racing,14.99,Very Positive
First Bite,Indie,9.99,Very Positive
AI Olympius,Action,12.99,Positive
AI Olympius,Adventure,12.99,Positive
AI Olympius,Indie,12.99,Positive
AI Olympius,RPG,12.99,Positive
AI Olympius,Strategy,12.99,Positive
AI Olympius,Early Access,12.99,Positive
Succubus Prison,Indie,1.3,Mostly Positive
Succubus Prison,RPG,1.3,Mostly Positive
High Hell,Action,5.79,Very Positive
High Hell,Indie,5.79,Very Positive
House Designer : Fix & Flip,Casual,11.99,Very Positive
House Designer : Fix & Flip,Simulation,11.99,Very Positive
House Designer : Fix & Flip,Early Access,11.99,Very Positive
Bakery Simulator,Casual,8.49,Mixed
Bakery Simulator,Indie,8.49,Mixed
Bakery Simulator,Simulation,8.49,Mixed
Industry Idle,Free to Play,0.0,Mostly Positive
Industry Idle,Indie,0.0,Mostly Positive
Industry Idle,Simulation,0.0,Mostly Positive
Industry Idle,Strategy,0.0,Mostly Positive
Industry Idle,Early Access,0.0,Mostly Positive
Ex-Zodiac,Action,9.99,Overwhelmingly Positive
Ex-Zodiac,Indie,9.99,Overwhelmingly Positive
Ex-Zodiac,Early Access,9.99,Overwhelmingly Positive
Knight Squad 2,Action,14.99,Very Positive
Junk Survivor,Action,16.99,Positive
Junk Survivor,Adventure,16.99,Positive
Junk Survivor,Indie,16.99,Positive
Junk Survivor,Simulation,16.99,Positive
Junk Survivor,Early Access,16.99,Positive
Fate/EXTELLA LINK,Action,49.99,Very Positive
Ylands,Adventure,0.0,Mixed
Ylands,Casual,0.0,Mixed
Ylands,Free to Play,0.0,Mixed
Descent,Action,9.99,Very Positive
Atrio: The Dark Wild,Adventure,19.99,Very Positive
Atrio: The Dark Wild,Simulation,19.99,Very Positive
Atrio: The Dark Wild,Strategy,19.99,Very Positive
No Time,Action,10.99,Overwhelmingly Positive
No Time,Adventure,10.99,Overwhelmingly Positive
No Time,Indie,10.99,Overwhelmingly Positive
No Time,RPG,10.99,Overwhelmingly Positive
No Time,Simulation,10.99,Overwhelmingly Positive
No Time,Early Access,10.99,Overwhelmingly Positive
Headliner: NoviNews,Adventure,13.99,Very Positive
Headliner: NoviNews,Indie,13.99,Very Positive
Headliner: NoviNews,Simulation,13.99,Very Positive
Idle Research,Adventure,0.0,Very Positive
Idle Research,Casual,0.0,Very Positive
Idle Research,Free to Play,0.0,Very Positive
Idle Research,Indie,0.0,Very Positive
Idle Research,Simulation,0.0,Very Positive
Idle Research,Strategy,0.0,Very Positive
Idle Research,Early Access,0.0,Very Positive
Sentimental Death Loop,Adventure,19.99,Mixed
Sentimental Death Loop,Casual,19.99,Mixed
Sentimental Death Loop,Indie,19.99,Mixed
Light Fall,Action,7.99,Very Positive
Light Fall,Adventure,7.99,Very Positive
Light Fall,Indie,7.99,Very Positive
Sakura Hime 3,Casual,3.99,Very Positive
Sakura Hime 3,Indie,3.99,Very Positive
Sakura Hime 3,RPG,3.99,Very Positive
Sakura Hime 3,Simulation,3.99,Very Positive
SuperPower 2 Steam Edition,Simulation,5.79,Mostly Positive
SuperPower 2 Steam Edition,Strategy,5.79,Mostly Positive
Hegemony III: Clash of the Ancients,Indie,29.99,Very Positive
Hegemony III: Clash of the Ancients,Simulation,29.99,Very Positive
Hegemony III: Clash of the Ancients,Strategy,29.99,Very Positive
Cave Crawlers,Action,0.0,Very Positive
Cave Crawlers,Adventure,0.0,Very Positive
Cave Crawlers,Indie,0.0,Very Positive
Cave Crawlers,RPG,0.0,Very Positive
Cave Crawlers,Strategy,0.0,Very Positive
Cave Crawlers,Free to Play,0.0,Very Positive
Cave Crawlers,Early Access,0.0,Very Positive
Blackwake,Action,2.99,Very Positive
Blackwake,Casual,2.99,Very Positive
Blackwake,Indie,2.99,Very Positive
Blackwake,Strategy,2.99,Very Positive
The Shrouded Isle,Indie,7.29,Mostly Positive
The Shrouded Isle,Simulation,7.29,Mostly Positive
Tom Clancy's EndWar™,Strategy,7.99,Very Positive
Lost Lands: Mahjong,Adventure,0.0,Very Positive
Lost Lands: Mahjong,Casual,0.0,Very Positive
Lost Lands: Mahjong,Free to Play,0.0,Very Positive
Time Survivors,Action,2.99,Mixed
Time Survivors,Casual,2.99,Mixed
Time Survivors,Indie,2.99,Mixed
Time Survivors,RPG,2.99,Mixed
Christmas Massacre,Action,7.99,Very Positive
Christmas Massacre,Indie,7.99,Very Positive
Onde,Adventure,2.57,Very Positive
Onde,Casual,2.57,Very Positive
Onde,Indie,2.57,Very Positive
I hate this game,Indie,1.99,Very Positive
Rise of Industry,Indie,29.99,Mostly Positive
Rise of Industry,Simulation,29.99,Mostly Positive
Rise of Industry,Strategy,29.99,Mostly Positive
CINERIS SOMNIA,Adventure,2.39,Very Positive
CINERIS SOMNIA,Indie,2.39,Very Positive
Station 5,Adventure,2.49,Mixed
Station 5,Indie,2.49,Mixed
Station 5,Simulation,2.49,Mixed
Steelrising,Action,24.99,Mostly Positive
Steelrising,Adventure,24.99,Mostly Positive
Steelrising,RPG,24.99,Mostly Positive
Paperback Adventures,Casual,14.99,Positive
Paperback Adventures,Indie,14.99,Positive
Paperback Adventures,Strategy,14.99,Positive
Paperback Adventures,Early Access,14.99,Positive
The Captain,Adventure,10.49,Very Positive
The Captain,Indie,10.49,Very Positive
HUMANITY,Action,14.99,Very Positive
HUMANITY,Casual,14.99,Very Positive
HUMANITY,Indie,14.99,Very Positive
Putt-Putt® Travels Through Time,Adventure,6.99,Very Positive
Putt-Putt® Travels Through Time,Casual,6.99,Very Positive
Soda Dungeon 2,Casual,0.0,Very Positive
Soda Dungeon 2,Indie,0.0,Very Positive
Soda Dungeon 2,RPG,0.0,Very Positive
Soda Dungeon 2,Free to Play,0.0,Very Positive
Greyhound Manager 2 Rebooted,Indie,14.99,Mostly Positive
Greyhound Manager 2 Rebooted,Simulation,14.99,Mostly Positive
Greyhound Manager 2 Rebooted,Sports,14.99,Mostly Positive
The Mean Greens - Plastic Warfare,Action,9.99,Very Positive
The Mean Greens - Plastic Warfare,Indie,9.99,Very Positive
GRAND CROSS: ReNOVATION,Action,14.99,Very Positive
GRAND CROSS: ReNOVATION,Indie,14.99,Very Positive
Last Devil - Family Friendly,Action,10.99,Mixed
The TakeOver,Action,19.99,Very Positive
The TakeOver,Casual,19.99,Very Positive
The TakeOver,Indie,19.99,Very Positive
Adorable Witch5 : Lingering,Adventure,8.99,Mixed
Adorable Witch5 : Lingering,Indie,8.99,Mixed
Adorable Witch5 : Lingering,RPG,8.99,Mixed
Adorable Witch5 : Lingering,Simulation,8.99,Mixed
MTB Dirt,Sports,14.99,Mostly Positive
MTB Dirt,Early Access,14.99,Mostly Positive
Warsim: The Realm of Aslona,Indie,4.99,Overwhelmingly Positive
Warsim: The Realm of Aslona,RPG,4.99,Overwhelmingly Positive
Warsim: The Realm of Aslona,Simulation,4.99,Overwhelmingly Positive
Warsim: The Realm of Aslona,Strategy,4.99,Overwhelmingly Positive
Star Survivor,Action,2.99,Mostly Positive
Star Survivor,Casual,2.99,Mostly Positive
Star Survivor,Indie,2.99,Mostly Positive
Star Survivor,Early Access,2.99,Mostly Positive
Meowjiro,Casual,4.99,Very Positive
Meowjiro,Indie,4.99,Very Positive
Meowjiro,Simulation,4.99,Very Positive
SONG OF HORROR COMPLETE EDITION,Adventure,29.99,Very Positive
Moondrop,Action,11.99,Positive
Moondrop,Indie,11.99,Positive
Moondrop,RPG,11.99,Positive
Moondrop,Simulation,11.99,Positive
Mad Tower Tycoon,Indie,6.99,Mostly Positive
Mad Tower Tycoon,Simulation,6.99,Mostly Positive
Mad Tower Tycoon,Strategy,6.99,Mostly Positive
Micro macro farm,Casual,1.99,Very Positive
Micro macro farm,Indie,1.99,Very Positive
Micro macro farm,Simulation,1.99,Very Positive
Micro macro farm,Strategy,1.99,Very Positive
Star of Providence,Action,7.99,Overwhelmingly Positive
Star of Providence,Indie,7.99,Overwhelmingly Positive
Toilet Chronicles,Action,4.49,Very Positive
Toilet Chronicles,Adventure,4.49,Very Positive
Toilet Chronicles,Indie,4.49,Very Positive
Toilet Chronicles,Simulation,4.49,Very Positive
Tasty Planet,Action,5.99,Very Positive
Tasty Planet,Adventure,5.99,Very Positive
Tasty Planet,Casual,5.99,Very Positive
Tasty Planet,Indie,5.99,Very Positive
Outcast - Second Contact,Action,8.99,Very Positive
Outcast - Second Contact,Adventure,8.99,Very Positive
Shantae: Half-Genie Hero Ultimate Edition,Action,14.99,Very Positive
Shantae: Half-Genie Hero Ultimate Edition,Adventure,14.99,Very Positive
Shantae: Half-Genie Hero Ultimate Edition,Indie,14.99,Very Positive
Force of Nature 2: Ghost Keeper,Action,8.49,Very Positive
Force of Nature 2: Ghost Keeper,Adventure,8.49,Very Positive
Force of Nature 2: Ghost Keeper,Indie,8.49,Very Positive
Force of Nature 2: Ghost Keeper,RPG,8.49,Very Positive
Force of Nature 2: Ghost Keeper,Strategy,8.49,Very Positive
Ara Fell: Enhanced Edition,Action,7.99,Very Positive
Ara Fell: Enhanced Edition,Adventure,7.99,Very Positive
Ara Fell: Enhanced Edition,Casual,7.99,Very Positive
Ara Fell: Enhanced Edition,Indie,7.99,Very Positive
Ara Fell: Enhanced Edition,RPG,7.99,Very Positive
X-Morph: Defense,Action,10.49,Very Positive
X-Morph: Defense,Indie,10.49,Very Positive
X-Morph: Defense,Strategy,10.49,Very Positive
Song of Farca,Adventure,10.49,Very Positive
Song of Farca,Indie,10.49,Very Positive
Song of Farca,Simulation,10.49,Very Positive
Valthirian Arc: Hero School Story,Action,1.99,Mixed
Valthirian Arc: Hero School Story,Adventure,1.99,Mixed
Valthirian Arc: Hero School Story,Indie,1.99,Mixed
Valthirian Arc: Hero School Story,RPG,1.99,Mixed
Valthirian Arc: Hero School Story,Simulation,1.99,Mixed
Valthirian Arc: Hero School Story,Strategy,1.99,Mixed
Judgment: Apocalypse Survival Simulation,Indie,9.99,Very Positive
Judgment: Apocalypse Survival Simulation,Simulation,9.99,Very Positive
Judgment: Apocalypse Survival Simulation,Strategy,9.99,Very Positive
Havocado: Ragdoll Fighter,Action,19.99,Very Positive
Havocado: Ragdoll Fighter,Indie,19.99,Very Positive
Havocado: Ragdoll Fighter,Early Access,19.99,Very Positive
DX-Ball 2: 20th Anniversary Edition,Casual,6.99,Very Positive
DX-Ball 2: 20th Anniversary Edition,Indie,6.99,Very Positive
Voidborn,Action,12.99,Very Positive
Voidborn,Indie,12.99,Very Positive
Voidborn,Early Access,12.99,Very Positive
WE ARE FOOTBALL,Simulation,12.49,Mostly Positive
WE ARE FOOTBALL,Sports,12.49,Mostly Positive
WE ARE FOOTBALL,Strategy,12.49,Mostly Positive
TYRONE vs COPS,Action,0.89,Overwhelmingly Positive
TYRONE vs COPS,Indie,0.89,Overwhelmingly Positive
Occult,Action,4.99,Mostly Positive
Occult,Adventure,4.99,Mostly Positive
Occult,Indie,4.99,Mostly Positive
Occult,Massively Multiplayer,4.99,Mostly Positive
Worms Crazy Golf,Sports,1.15,Very Positive
Worms Crazy Golf,Strategy,1.15,Very Positive
Valor & Victory,Indie,10.49,Mixed
Valor & Victory,Strategy,10.49,Mixed
Tropico 3,Simulation,9.99,Very Positive
Tropico 3,Strategy,9.99,Very Positive
Imperiums: Greek Wars,Simulation,14.99,Very Positive
Imperiums: Greek Wars,Strategy,14.99,Very Positive
Westale: Peelgrimage,Action,4.99,Mostly Positive
